Close,ClassificationValue
1321.969971,1
1283.150024,1
1278.380005,-1
1280.0,-1
1284.910034,1
1261.52002,-1
1262.900024,1
1252.310059,-1
1273.699951,1
1244.689941,-1
1253.390015,1
1239.48999,1
1228.300049,1
1214.910034,-1
1245.359985,-1
1260.319946,-1
1260.680054,1
1260.0,-1
1277.0,-1
1282.189941,1
1252.540039,-1
1257.76001,1
1234.369995,-1
1263.199951,-1
1284.26001,1
1267.380005,1
1260.310059,1
1249.01001,-1
1284.880005,-1
1289.189941,1
1266.069946,-1
1296.319946,-1
1305.319946,1
1289.589966,1
1285.829956,-1
1292.930054,-1
1298.199951,1
1278.599976,1
1266.689941,-1
1274.540039,-1
1277.719971,-1
1292.199951,1
1266.839966,-1
1271.51001,-1
1281.660034,-1
1300.680054,1
1282.829956,1
1277.579956,1
1274.97998,1
1236.829956,-1
1242.310059,-1
1267.790039,1
1224.51001,-1
1232.040039,-1
1249.050049,-1
1251.699951,1
1192.699951,-1
1213.599976,1
1156.390015,-1
1206.51001,-1
1255.079956,1
1207.089966,1
1188.219971,1
1185.869995,-1
1209.180054,-1
1213.27002,1
1106.420044,-1
1166.359985,1
1161.060059,1
1114.280029,1
1099.22998,1
1056.890015,1
996.22998,1
984.940002,1
909.919983,1
899.219971,-1
1003.349976,1
998.01001,1
907.840027,-1
946.429993,1
940.549988,-1
985.400024,1
955.049988,1
896.780029,-1
908.109985,1
876.77002,1
848.919983,-1
940.51001,1
930.090027,-1
954.090027,-1
968.75,1
966.299988,-1
1005.75,1
952.77002,1
904.880005,-1
930.98999,1
919.210022,1
898.950012,1
852.299988,-1
911.289978,1
873.289978,1
850.75,-1
859.119995,1
806.580017,1
752.440002,-1
800.030029,-1
851.809998,-1
857.390015,-1
887.679993,-1
896.23999,1
816.210022,-1
848.809998,-1
870.73999,1
845.219971,-1
876.070007,-1
909.700012,1
888.669983,-1
899.23999,1
873.590027,-1
879.72998,1
868.570007,-1
913.179993,1
904.419983,1
885.280029,-1
887.880005,1
871.630005,1
863.159973,-1
868.150024,-1
872.799988,1
869.419983,-1
890.640015,-1
903.25,-1
931.799988,1
927.450012,-1
934.700012,1
906.650024,-1
909.72998,1
890.349976,1
870.26001,-1
871.789978,1
842.619995,-1
843.73999,-1
850.119995,1
805.219971,-1
840.23999,1
827.5,-1
831.950012,-1
836.570007,-1
845.710022,-1
874.090027,1
845.140015,1
825.880005,1
825.440002,-1
838.51001,1
832.22998,-1
845.849976,-1
868.599976,-1
869.890015,1
827.159973,-1
833.73999,-1
835.190002,1
826.840027,1
789.169983,1
788.419983,1
778.940002,1
770.049988,1
743.330017,-1
773.140015,1
764.900024,1
752.830017,1
735.090027,1
700.820007,1
696.330017,-1
712.869995,1
682.549988,-1
683.380005,1
676.530029,-1
719.599976,-1
721.359985,-1
750.73999,-1
756.549988,1
753.890015,-1
778.119995,-1
794.349976,1
784.039978,1
768.539978,-1
822.919983,1
806.119995,-1
813.880005,-1
832.859985,1
815.940002,1
787.530029,-1
797.869995,-1
811.080017,-1
834.380005,-1
842.5,1
835.47998,1
815.549988,-1
825.159973,-1
856.559998,-1
858.72998,1
841.5,-1
852.059998,-1
865.299988,-1
869.599976,1
832.390015,-1
850.080017,1
843.549988,-1
851.919983,-1
866.22998,1
857.51001,1
855.159973,-1
873.640015,1
872.809998,-1
877.52002,-1
907.23999,1
903.799988,-1
919.530029,1
907.390015,-1
929.22998,1
909.23999,1
908.349976,1
883.919983,-1
893.070007,1
882.880005,-1
909.710022,1
908.130005,1
903.469971,1
888.330017,1
887.0,-1
910.330017,1
893.059998,-1
906.830017,-1
919.140015,-1
942.869995,-1
944.73999,1
931.76001,-1
942.460022,1
940.090027,1
939.140015,-1
942.429993,1
939.150024,-1
944.890015,-1
946.210022,1
923.719971,1
911.969971,1
910.710022,-1
918.369995,-1
921.22998,1
893.039978,-1
895.099976,-1
900.940002,-1
920.26001,1
918.900024,-1
927.22998,1
919.320007,-1
923.330017,1
896.419983,-1
898.719971,1
881.030029,1
879.559998,-1
882.679993,1
879.130005,-1
901.049988,-1
905.840027,-1
932.679993,-1
940.73999,1
940.380005,-1
951.130005,-1
954.580017,1
954.070007,-1
976.289978,-1
979.26001,-1
982.179993,1
979.619995,1
975.150024,-1
986.75,-1
987.47998,-1
1002.630005,-1
1005.650024,1
1002.719971,1
997.080017,-1
1010.47998,1
1007.099976,1
994.349976,-1
1005.809998,-1
1012.72998,1
1004.090027,1
979.72998,-1
989.669983,-1
996.460022,-1
1007.369995,-1
1026.130005,1
1025.569946,-1
1028.0,-1
1028.119995,-1
1030.97998,1
1028.930054,1
1020.619995,1
998.039978,1
994.75,-1
1003.23999,-1
1016.400024,-1
1025.390015,-1
1033.369995,-1
1044.140015,1
1042.72998,-1
1049.339966,-1
1052.630005,-1
1068.76001,1
1065.48999,-1
1068.300049,1
1064.660034,-1
1071.660034,1
1060.869995,1
1050.780029,1
1044.380005,-1
1062.97998,1
1060.609985,1
1057.079956,1
1029.849976,1
1025.209961,-1
1040.459961,-1
1054.719971,-1
1057.579956,-1
1065.47998,-1
1071.48999,-1
1076.189941,1
1073.189941,-1
1092.02002,-1
1096.560059,1
1087.680054,-1
1097.910034,1
1091.060059,1
1081.400024,-1
1092.910034,1
1079.599976,1
1066.949951,1
1063.410034,1
1042.630005,-1
1066.109985,1
1036.189941,-1
1042.880005,-1
1045.410034,-1
1046.5,-1
1066.630005,-1
1069.300049,-1
1093.079956,1
1093.01001,-1
1098.51001,1
1087.23999,-1
1093.47998,-1
1109.300049,-1
1110.319946,1
1109.800049,1
1094.900024,1
1091.380005,-1
1106.23999,1
1105.650024,-1
1110.630005,1
1091.48999,-1
1095.630005,-1
1108.859985,-1
1109.23999,1
1099.920044,-1
1105.97998,1
1103.25,1
1091.939941,-1
1095.949951,-1
1102.349976,-1
1106.410034,-1
1114.109985,1
1107.930054,-1
1109.180054,1
1096.079956,-1
1102.469971,-1
1114.050049,-1
1118.02002,-1
1120.589966,-1
1126.47998,-1
1127.780029,1
1126.199951,-1
1126.420044,1
1115.099976,-1
1132.98999,-1
1136.52002,-1
1137.140015,-1
1141.689941,-1
1144.97998,-1
1146.97998,1
1136.219971,-1
1145.680054,-1
1148.459961,1
1136.030029,-1
1150.22998,1
1138.040039,1
1116.47998,1
1091.76001,-1
1096.780029,1
1092.170044,-1
1097.5,1
1084.530029,1
1073.869995,-1
1089.189941,-1
1103.319946,1
1097.280029,1
1063.109985,-1
1066.189941,1
1056.73999,-1
1070.52002,1
1068.130005,-1
1078.469971,1
1075.51001,-1
1094.869995,-1
1099.51001,-1
1106.75,-1
1109.170044,1
1108.01001,1
1094.599976,-1
1105.23999,1
1102.939941,-1
1104.48999,-1
1115.709961,-1
1118.310059,-1
1118.790039,-1
1122.969971,-1
1138.699951,1
1138.5,-1
1140.449951,-1
1145.609985,-1
1150.23999,1
1149.98999,-1
1150.51001,-1
1159.459961,-1
1166.209961,1
1165.829956,1
1159.900024,-1
1165.810059,-1
1174.170044,1
1167.719971,1
1165.72998,-1
1166.589966,-1
1173.219971,-1
1173.27002,1
1169.430054,-1
1178.099976,-1
1187.439941,-1
1189.439941,1
1182.449951,-1
1186.439941,-1
1194.369995,-1
1196.47998,-1
1197.300049,-1
1210.650024,-1
1211.670044,1
1192.130005,-1
1197.52002,-1
1207.170044,1
1205.939941,-1
1208.670044,-1
1217.280029,1
1212.050049,1
1183.709961,-1
1191.359985,-1
1206.780029,1
1186.689941,-1
1202.26001,1
1173.599976,1
1165.869995,1
1128.150024,1
1110.880005,-1
1159.72998,1
1155.790039,-1
1171.670044,1
1157.439941,1
1135.680054,-1
1136.939941,1
1120.800049,1
1115.050049,1
1071.589966,-1
1087.689941,1
1073.650024,-1
1074.030029,1
1067.949951,-1
1103.060059,1
1089.410034,1
1070.709961,-1
1098.380005,-1
1102.829956,1
1064.880005,1
1050.469971,-1
1062.0,1
1055.689941,-1
1086.839966,-1
1091.599976,1
1089.630005,-1
1115.22998,1
1114.609985,-1
1116.040039,-1
1117.51001,1
1113.199951,1
1095.310059,1
1092.040039,1
1073.689941,-1
1076.76001,1
1074.569946,1
1041.23999,1
1030.709961,1
1027.369995,1
1022.580017,-1
1028.060059,-1
1060.27002,-1
1070.25,-1
1077.959961,-1
1078.75,-1
1095.339966,1
1095.170044,-1
1096.47998,1
1064.880005,-1
1071.25,-1
1083.47998,1
1069.589966,-1
1093.670044,-1
1102.660034,-1
1115.01001,1
1113.839966,1
1106.130005,1
1101.530029,-1
1101.599976,-1
1125.859985,1
1120.459961,-1
1127.23999,1
1125.810059,1
1121.640015,-1
1127.790039,1
1121.060059,1
1089.469971,1
1083.609985,1
1079.25,-1
1079.380005,-1
1092.540039,-1
1094.160034,1
1075.630005,1
1071.689941,1
1067.359985,1
1051.869995,-1
1055.329956,1
1047.219971,-1
1064.589966,1
1048.920044,-1
1049.329956,-1
1080.290039,-1
1090.099976,-1
1104.51001,1
1091.839966,-1
1098.869995,-1
1104.180054,-1
1109.550049,-1
1121.900024,1
1121.099976,-1
1125.069946,1
1124.660034,-1
1125.589966,-1
1142.709961,1
1139.780029,1
1134.280029,1
1124.829956,-1
1148.670044,1
1142.160034,-1
1147.699951,1
1144.72998,1
1141.199951,-1
1146.23999,1
1137.030029,-1
1160.75,1
1159.969971,1
1158.060059,-1
1165.150024,-1
1165.319946,-1
1169.77002,-1
1178.099976,1
1173.810059,-1
1176.189941,-1
1184.709961,1
1165.900024,-1
1178.170044,-1
1180.26001,-1
1183.079956,-1
1185.619995,-1
1185.640015,1
1182.449951,-1
1183.780029,1
1183.26001,-1
1184.380005,-1
1193.569946,-1
1197.959961,-1
1221.060059,-1
1225.849976,1
1223.25,1
1213.400024,-1
1218.709961,1
1213.540039,1
1199.209961,1
1197.75,1
1178.339966,-1
1178.589966,-1
1196.689941,-1
1199.72998,1
1197.839966,1
1180.72998,-1
1198.349976,1
1189.400024,1
1187.76001,1
1180.550049,-1
1206.069946,-1
1221.530029,-1
1224.709961,1
1223.119995,-1
1223.75,-1
1228.280029,-1
1233.0,-1
1240.400024,-1
1240.459961,-1
1241.589966,1
1235.22998,-1
1242.869995,-1
1243.910034,-1
1247.079956,-1
1254.599976,-1
1258.839966,1
1256.77002,-1
1257.540039,-1
1258.51001,-1
1259.780029,1
1257.880005,1
1257.640015,-1
1271.869995,1
1270.199951,-1
1276.560059,1
1273.849976,1
1271.5,1
1269.75,-1
1274.47998,-1
1285.959961,1
1283.76001,-1
1293.23999,-1
1295.02002,1
1281.920044,1
1280.26001,-1
1283.349976,-1
1290.839966,-1
1291.180054,-1
1296.630005,-1
1299.540039,1
1276.339966,-1
1286.119995,-1
1307.589966,1
1304.030029,-1
1307.099976,-1
1310.869995,-1
1319.050049,-1
1324.569946,1
1320.880005,-1
1321.869995,-1
1329.150024,-1
1332.319946,1
1328.01001,-1
1336.319946,-1
1340.430054,-1
1343.01001,1
1315.439941,1
1307.400024,1
1306.099976,-1
1319.880005,-1
1327.219971,1
1306.329956,-1
1308.439941,-1
1330.969971,1
1321.150024,1
1310.130005,-1
1321.819946,1
1320.02002,1
1295.109985,-1
1304.280029,1
1296.390015,1
1281.869995,1
1256.880005,-1
1273.719971,-1
1279.209961,-1
1298.380005,1
1293.77002,-1
1297.540039,-1
1309.660034,-1
1313.800049,1
1310.189941,-1
1319.439941,-1
1328.26001,1
1325.829956,-1
1332.410034,-1
1332.869995,1
1332.630005,-1
1335.540039,1
1333.51001,1
1328.170044,1
1324.459961,1
1314.160034,-1
1314.410034,-1
1314.52002,-1
1319.680054,1
1305.140015,-1
1312.619995,-1
1330.359985,-1
1337.380005,1
1335.25,-1
1347.23999,-1
1355.660034,-1
1360.47998,-1
1363.609985,1
1361.219971,1
1356.619995,1
1347.319946,1
1335.099976,-1
1340.199951,-1
1346.290039,-1
1357.160034,1
1342.079956,-1
1348.650024,1
1337.77002,1
1329.469971,1
1328.97998,-1
1340.680054,-1
1343.599976,1
1333.27002,1
1317.369995,1
1316.280029,-1
1320.469971,-1
1325.689941,-1
1331.099976,-1
1345.199951,1
1314.550049,1
1312.939941,1
1300.160034,1
1286.170044,1
1284.939941,1
1279.560059,-1
1289.0,1
1270.97998,-1
1271.829956,-1
1287.869995,1
1265.420044,-1
1267.640015,-1
1271.5,-1
1278.359985,-1
1295.52002,1
1287.140015,1
1283.5,1
1268.449951,-1
1280.099976,-1
1296.670044,-1
1307.410034,-1
1320.640015,-1
1339.670044,1
1337.880005,-1
1339.219971,-1
1353.219971,1
1343.800049,1
1319.48999,1
1313.640015,-1
1317.719971,1
1308.869995,-1
1316.140015,1
1305.439941,-1
1326.72998,1
1325.839966,-1
1343.800049,-1
1345.02002,1
1337.430054,1
1331.939941,1
1304.890015,1
1300.670044,1
1292.280029,1
1286.939941,1
1254.050049,-1
1260.339966,1
1200.069946,1
1199.380005,1
1119.459961,-1
1172.530029,1
1120.76001,-1
1172.640015,-1
1178.810059,-1
1204.48999,1
1192.76001,-1
1193.890015,1
1140.650024,1
1123.530029,-1
1123.819946,-1
1162.349976,-1
1177.599976,1
1159.27002,-1
1176.800049,-1
1210.079956,-1
1212.920044,-1
1218.890015,1
1204.420044,1
1173.969971,1
1165.23999,-1
1198.619995,1
1185.900024,1
1154.22998,-1
1162.27002,-1
1172.869995,-1
1188.680054,-1
1209.109985,-1
1216.01001,1
1204.089966,1
1202.089966,1
1166.76001,1
1129.560059,-1
1136.430054,-1
1162.949951,-1
1175.380005,1
1151.060059,-1
1160.400024,1
1131.420044,1
1099.22998,-1
1123.949951,-1
1144.030029,-1
1164.969971,1
1155.459961,-1
1194.890015,-1
1195.540039,-1
1207.25,1
1203.660034,-1
1224.579956,1
1200.859985,-1
1225.380005,1
1209.880005,-1
1215.390015,-1
1238.25,-1
1254.189941,1
1229.050049,-1
1242.0,-1
1284.589966,-1
1285.089966,1
1253.300049,1
1218.280029,-1
1237.900024,-1
1261.150024,1
1253.22998,-1
1261.119995,-1
1275.920044,1
1229.099976,-1
1239.699951,-1
1263.849976,1
1251.780029,-1
1257.810059,1
1236.910034,1
1216.130005,1
1215.650024,1
1192.97998,1
1188.040039,1
1161.790039,1
1158.670044,-1
1192.550049,-1
1195.189941,-1
1246.959961,1
1244.579956,1
1244.280029,-1
1257.079956,-1
1258.469971,-1
1261.01001,1
1234.349976,-1
1255.189941,1
1236.469971,1
1225.72998,1
1211.819946,-1
1215.75,-1
1219.660034,1
1205.349976,-1
1241.300049,-1
1243.719971,-1
1254.0,-1
1265.329956,-1
1265.430054,1
1249.640015,-1
1263.02002,1
1257.599976,-1
1277.060059,-1
1277.300049,-1
1281.060059,1
1277.810059,-1
1280.699951,-1
1292.079956,-1
1292.47998,-1
1295.5,1
1289.089966,-1
1293.670044,-1
1308.040039,-1
1314.5,-1
1315.380005,-1
1316.0,1
1314.650024,-1
1326.060059,1
1318.430054,1
1316.329956,1
1313.01001,1
1312.410034,-1
1324.089966,-1
1325.540039,-1
1344.900024,1
1344.329956,-1
1347.050049,-1
1349.959961,-1
1351.949951,1
1342.640015,-1
1351.77002,1
1350.5,1
1343.22998,-1
1358.040039,-1
1361.22998,-1
1362.209961,1
1357.660034,-1
1363.459961,-1
1365.73999,-1
1367.589966,-1
1372.180054,1
1365.680054,-1
1374.089966,1
1369.630005,1
1364.329956,1
1343.359985,-1
1352.630005,-1
1365.910034,-1
1370.869995,-1
1371.089966,-1
1395.949951,1
1394.280029,-1
1402.599976,-1
1404.170044,-1
1409.75,1
1405.52002,1
1402.890015,1
1392.780029,-1
1397.109985,-1
1416.51001,1
1412.52002,1
1405.540039,1
1403.280029,-1
1408.469971,-1
1419.040039,1
1413.380005,1
1398.959961,1
1398.079956,1
1382.199951,1
1358.589966,-1
1368.709961,-1
1387.569946,1
1370.26001,1
1369.569946,-1
1390.780029,1
1385.140015,1
1376.920044,-1
1378.530029,1
1366.939941,-1
1371.969971,-1
1390.689941,-1
1399.97998,-1
1403.359985,1
1397.910034,-1
1405.819946,1
1402.310059,1
1391.569946,1
1369.099976,-1
1369.579956,1
1363.719971,1
1354.579956,-1
1357.98999,1
1353.390015,1
1338.349976,1
1330.660034,1
1324.800049,1
1304.859985,1
1295.219971,-1
1315.98999,-1
1316.630005,-1
1318.859985,-1
1320.680054,1
1317.819946,-1
1332.420044,1
1313.319946,1
1310.329956,1
1278.040039,-1
1278.180054,-1
1285.5,-1
1315.130005,1
1314.98999,-1
1325.660034,1
1308.930054,-1
1324.180054,1
1314.880005,-1
1329.099976,-1
1342.839966,-1
1344.780029,-1
1357.97998,1
1355.689941,1
1325.51001,-1
1335.02002,1
1313.719971,-1
1319.98999,-1
1331.849976,1
1329.040039,-1
1362.160034,-1
1365.51001,-1
1374.02002,1
1367.579956,1
1354.680054,1
1352.459961,1
1341.469971,1
1341.449951,1
1334.76001,-1
1356.780029,1
1353.640015,-1
1363.670044,-1
1372.780029,-1
1376.51001,1
1362.660034,1
1350.52002,1
1338.310059,1
1337.890015,-1
1360.02002,-1
1385.969971,1
1385.300049,1
1379.319946,1
1375.319946,1
1365.0,-1
1390.98999,-1
1394.22998,-1
1401.349976,-1
1402.219971,-1
1402.800049,-1
1405.869995,1
1404.109985,1
1403.930054,-1
1405.530029,-1
1415.51001,-1
1418.160034,1
1418.130005,1
1413.170044,-1
1413.48999,1
1402.079956,-1
1411.130005,1
1410.439941,1
1409.300049,-1
1410.48999,1
1399.47998,-1
1406.579956,1
1404.939941,1
1403.439941,-1
1432.119995,-1
1437.920044,1
1429.079956,-1
1433.560059,-1
1436.560059,-1
1459.98999,-1
1465.77002,1
1461.189941,1
1459.319946,-1
1461.050049,1
1460.26001,1
1460.150024,1
1456.890015,1
1441.589966,1
1433.319946,-1
1447.150024,1
1440.670044,-1
1444.48999,-1
1445.75,-1
1450.98999,-1
1461.400024,1
1460.930054,1
1455.880005,1
1441.47998,1
1432.560059,-1
1432.839966,1
1428.589966,-1
1440.130005,-1
1454.920044,-1
1460.910034,1
1457.339966,1
1433.189941,-1
1433.819946,1
1413.109985,1
1408.75,-1
1412.969971,1
1411.939941,-1
1412.160034,-1
1427.589966,1
1414.199951,-1
1417.26001,-1
1428.390015,1
1394.530029,1
1377.51001,-1
1379.849976,-1
1380.030029,1
1374.530029,1
1355.48999,1
1353.329956,-1
1359.880005,-1
1386.890015,-1
1387.810059,-1
1391.030029,-1
1409.150024,1
1406.290039,1
1398.939941,-1
1409.930054,-1
1415.949951,-1
1416.180054,1
1409.459961,1
1407.050049,-1
1409.280029,-1
1413.939941,-1
1418.069946,-1
1418.550049,-1
1427.839966,-1
1428.47998,1
1419.449951,1
1413.579956,-1
1430.359985,-1
1446.790039,1
1435.810059,-1
1443.689941,1
1430.150024,1
1426.660034,1
1419.829956,1
1418.099976,1
1402.430054,-1
1426.189941,-1
1462.420044,1
1459.369995,-1
1466.469971,1
1461.890015,1
1457.150024,-1
1461.02002,-1
1472.119995,1
1472.050049,1
1470.680054,-1
1472.339966,-1
1472.630005,-1
1480.939941,-1
1485.97998,-1
1492.560059,-1
1494.810059,-1
1494.819946,-1
1502.959961,1
1500.180054,-1
1507.839966,1
1501.959961,1
1498.109985,-1
1513.170044,1
1495.709961,-1
1511.290039,-1
1512.119995,1
1509.390015,-1
1517.930054,1
1517.01001,-1
1519.430054,-1
1520.329956,-1
1521.380005,1
1519.790039,-1
1530.939941,1
1511.949951,1
1502.420044,-1
1515.599976,1
1487.849976,-1
1496.939941,-1
1515.98999,1
1514.680054,-1
1518.199951,-1
1525.199951,-1
1539.790039,-1
1541.459961,-1
1544.26001,-1
1551.180054,-1
1556.219971,1
1552.47998,-1
1554.52002,-1
1563.22998,1
1560.699951,1
1552.099976,1
1548.339966,-1
1558.709961,1
1545.800049,-1
1556.890015,1
1551.689941,-1
1563.77002,1
1562.849976,-1
1569.189941,1
1562.170044,-1
1570.25,1
1553.689941,-1
1559.97998,1
1553.280029,-1
1563.069946,-1
1568.609985,-1
1587.72998,-1
1593.369995,1
1588.849976,1
1552.359985,-1
1574.569946,1
1552.01001,1
1541.609985,-1
1555.25,-1
1562.5,-1
1578.780029,-1
1578.790039,-1
1585.160034,1
1582.23999,-1
1593.609985,-1
1597.569946,1
1582.699951,-1
1597.589966,-1
1614.420044,-1
1617.5,-1
1625.959961,-1
1632.689941,1
1626.670044,-1
1633.699951,-1
1633.77002,-1
1650.339966,-1
1658.780029,1
1650.469971,-1
1667.469971,1
1666.290039,-1
1669.160034,1
1655.349976,1
1650.51001,1
1649.599976,-1
1660.060059,1
1648.359985,-1
1654.410034,1
1630.73999,-1
1640.420044,1
1631.380005,1
1608.900024,-1
1622.560059,-1
1643.380005,1
1642.810059,1
1626.130005,1
1612.52002,-1
1636.359985,1
1626.72998,-1
1639.040039,-1
1651.810059,1
1628.930054,1
1588.189941,-1
1592.430054,1
1573.089966,-1
1588.030029,-1
1603.26001,-1
1613.199951,1
1606.280029,-1
1614.959961,1
1614.079956,-1
1615.410034,-1
1631.890015,-1
1640.459961,-1
1652.319946,-1
1652.619995,-1
1675.02002,-1
1680.189941,-1
1682.5,1
1676.26001,-1
1680.910034,-1
1689.369995,-1
1692.089966,-1
1695.530029,1
1692.390015,1
1685.939941,-1
1690.25,-1
1691.650024,1
1685.329956,-1
1685.959961,1
1685.72998,-1
1706.869995,-1
1709.670044,1
1707.140015,1
1697.369995,1
1690.910034,-1
1697.47998,1
1691.420044,1
1689.469971,-1
1694.160034,1
1685.390015,1
1661.319946,1
1655.829956,1
1646.060059,-1
1652.349976,1
1642.800049,-1
1656.959961,-1
1663.5,1
1656.780029,1
1630.47998,-1
1634.959961,-1
1638.170044,1
1632.969971,-1
1639.77002,-1
1653.079956,-1
1655.079956,-1
1655.170044,-1
1671.709961,-1
1683.98999,-1
1689.130005,1
1683.420044,-1
1687.98999,-1
1697.599976,-1
1704.76001,-1
1725.52002,1
1722.339966,1
1709.910034,1
1701.839966,1
1697.420044,1
1692.77002,-1
1698.670044,1
1691.75,1
1681.550049,-1
1695.0,1
1693.869995,1
1678.660034,-1
1690.5,1
1676.119995,1
1655.449951,-1
1656.400024,-1
1692.560059,-1
1703.199951,-1
1710.140015,1
1698.060059,-1
1721.540039,-1
1733.150024,-1
1744.5,-1
1744.660034,-1
1754.670044,1
1746.380005,-1
1752.069946,-1
1759.77002,-1
1762.109985,-1
1771.949951,1
1763.310059,1
1756.540039,-1
1761.640015,-1
1767.930054,1
1762.969971,-1
1770.48999,1
1747.150024,-1
1770.609985,-1
1771.890015,1
1767.689941,-1
1782.0,-1
1790.619995,-1
1798.180054,1
1791.530029,1
1787.869995,1
1781.369995,-1
1795.849976,-1
1804.76001,1
1802.47998,-1
1802.75,-1
1807.22998,1
1805.810059,1
1800.900024,1
1795.150024,1
1792.810059,1
1785.030029,-1
1805.089966,-1
1808.369995,1
1802.619995,1
1782.219971,1
1775.5,1
1775.319946,-1
1786.540039,1
1781.0,-1
1810.650024,1
1809.599976,-1
1818.319946,-1
1827.98999,-1
1833.319946,-1
1842.02002,1
1841.400024,1
1841.069946,-1
1848.359985,1
1831.97998,1
1831.369995,1
1826.77002,-1
1837.880005,1
1837.48999,-1
1838.130005,-1
1842.369995,1
1819.199951,-1
1838.880005,-1
1848.380005,1
1845.890015,1
1838.699951,-1
1843.800049,-1
1844.859985,1
1828.459961,1
1790.290039,1
1781.560059,-1
1792.5,1
1774.199951,-1
1794.189941,1
1782.589966,1
1741.890015,-1
1755.199951,1
1751.640015,-1
1773.430054,-1
1797.02002,-1
1799.839966,-1
1819.75,1
1819.26001,-1
1829.829956,-1
1838.630005,-1
1840.76001,1
1828.75,-1
1839.780029,1
1836.25,-1
1847.609985,1
1845.119995,-1
1845.160034,-1
1854.290039,-1
1859.449951,1
1845.72998,-1
1873.910034,1
1873.810059,-1
1877.030029,-1
1878.040039,1
1877.170044,1
1867.630005,-1
1868.199951,1
1846.339966,1
1841.130005,-1
1858.829956,-1
1872.25,1
1860.77002,-1
1872.01001,1
1866.52002,1
1857.439941,-1
1865.619995,1
1852.560059,1
1849.040039,-1
1857.619995,-1
1872.339966,-1
1885.52002,-1
1890.900024,1
1888.77002,1
1865.089966,1
1845.040039,-1
1851.959961,-1
1872.180054,1
1833.079956,1
1815.689941,-1
1830.609985,-1
1842.97998,-1
1862.310059,-1
1864.849976,-1
1871.890015,-1
1879.550049,1
1875.390015,-1
1878.609985,1
1863.400024,-1
1869.430054,-1
1878.329956,-1
1883.949951,1
1883.680054,1
1881.140015,-1
1884.660034,1
1867.719971,-1
1878.209961,1
1875.630005,-1
1878.47998,-1
1896.650024,-1
1897.449951,1
1888.530029,1
1870.849976,-1
1877.859985,-1
1885.079956,1
1872.829956,-1
1888.030029,-1
1892.48999,-1
1900.530029,-1
1911.910034,1
1909.780029,-1
1920.030029,-1
1923.569946,-1
1924.969971,1
1924.23999,-1
1927.880005,-1
1940.459961,-1
1949.439941,-1
1951.27002,1
1950.790039,1
1943.890015,1
1930.109985,-1
1936.160034,-1
1937.780029,-1
1941.98999,-1
1956.97998,-1
1959.47998,-1
1962.869995,1
1962.609985,1
1949.97998,-1
1959.530029,1
1957.219971,-1
1960.959961,1
1960.22998,-1
1973.319946,-1
1974.619995,-1
1985.439941,1
1977.650024,1
1963.709961,-1
1972.829956,1
1964.680054,-1
1967.569946,-1
1977.099976,1
1973.280029,-1
